Source_IP,Source_PORT,Destination_IP,Destination_PORT,TYPE_Protokol,TotalLength,CSD_Payload_1Gram,CSD_Payload_2Gram,CSD_Payload_3Gram,CSD_Payload_4Gram,CSD_Payload_5Gram,CSD_Payload_6Gram,CS_Payload_1Gram,CS_Payload_2Gram,CS_Payload_3Gram,CS_Payload_4Gram,CS_Payload_5Gram,CS_Payload_6Gram,Target
3232257838,50931,167840005,7680,1,40,19.4317,1.7953,30.7851,5.1643,13.1905,1,0.997728228,0.997728228,0.99073582,0.997728228,0.997728228,0.9977282,1
2852026205,52822,4026531834,1900,1,40,1,1.6264,2.4532,9.3783,1,1,0.992885547,0.992885547,0.993350832,0.992885547,0.992885547,0.9928855,1
3232257838,50929,167840012,7680,3,201,2.2411,0.374,0.0792,1.5474,8.6994,0.2172,0.985733628,0.985733628,0.716124884,0.985733628,0.985733628,0.9857336,1
3232257838,50928,167840013,7680,1,40,0.3267,0.2095,1,0.5132,1,2.3183,0.742823606,0.742823606,0.777964957,0.742823606,0.742823606,0.7428236,0
3232257838,50929,167840012,7680,1,40,8.5124,5.208,14.7895,7.5098,2.9181,0.0553,0.850180579,0.850180579,0.742823612,0.850180579,0.850180579,0.8501806,1
3232257838,51100,167840062,7680,3,328,1,0.1076,1.798,5.1643,1,10.1754,0.744336311,0.744336311,0.989550987,0.744336311,0.744336311,0.7443363,0
3232257838,50930,167840007,7680,3,201,0.4198,0.5132,11.256,0.293,2.9181,13.9379,0.986454428,0.986454428,1,0.986454428,0.986454428,0.9864544,1
3232257838,51100,167840062,7680,3,202,11.4084,0.3717,30.7851,0.5132,6.6963,2.3,0.831967072,0.831967072,0.994038507,0.831967072,0.831967072,0.8319671,0
3232257838,50928,167840013,7680,3,56,3.7008,0.5132,14.7544,0.5132,2.9181,0.9618,0.897253458,0.897253458,0.751964654,0.897253458,0.897253458,0.8972535,1
3232257838,50931,167840005,7680,1,40,23.1476,0.2145,0.3428,0.079,0.0679,0.3814,0.997908633,0.997908633,0.705505294,0.997908633,0.997908633,0.9979086,1
3232257838,50931,167840005,7680,1,40,1,5.1637,0.0821,0.5132,2.9181,0.9618,0.991993344,0.991993344,1,0.991993344,0.991993344,0.9919933,1
3232257838,50929,167840012,7680,1,40,71.4548,0.7027,0.5886,5.1625,2.9181,2.3183,0.657819276,0.657819276,0.977534598,0.657819276,0.657819276,0.6578193,0
3232257838,50925,3232258764,7680,3,202,12.5909,0.5132,75.6203,3.3117,0.0757,0.5893,0.992945008,0.992945008,0.914526003,0.992945008,0.992945008,0.992945,1
3232257838,50928,167840013,7680,1,40,73.1732,0.0705,5.5338,0.5132,18.1488,0.4037,0.992885219,0.992885219,0.824782664,0.992885219,0.992885219,0.9928852,1
3232257838,50926,171140138,7680,1,52,1,0.0869,5.4545,3.2969,18.1488,0.0564,0.777964911,0.777964911,0.786565507,0.777964911,0.777964911,0.7779649,0
3232257838,50928,167840013,7680,1,52,0.3267,1.6557,0.2861,7.5098,4.1322,2.3,0.742823611,0.742823611,0.983024486,0.742823611,0.742823611,0.7428236,0
3232257838,50928,167840013,7680,3,78,1,7.5098,74.9191,0.5132,1,1,0.993117936,0.993117936,0.742823613,0.993117936,0.993117936,0.9931179,1
3232257838,50928,167840013,7680,1,40,1,3.9671,74.5734,5.1371,1,1,0.974975908,0.974975908,0.742823622,0.974975908,0.974975908,0.9749759,1
3232257838,50930,167840007,7680,1,40,1,0.0786,0.3397,5.2168,0.2457,1,0.742823613,0.742823613,0.99924029,0.742823613,0.742823613,0.7428236,0
3232257838,51100,167840062,7680,1,40,6.8153,0.1311,3.5466,0.5492,11.1772,2.3,0.742823613,0.742823613,0.80176629,0.742823613,0.742823613,0.7428236,0
3232257838,50931,167840005,7680,1,40,23.1476,0.3638,0.2047,0.2019,70.0987,0.5843,0.99924029,0.99924029,0.99073582,0.99924029,0.99924029,0.9992403,1
3232257838,50925,3232258764,7680,1,40,3.7008,0.0869,5.5338,5.1892,0.8368,2.3,0.923943137,0.923943137,0.994038519,0.923943137,0.923943137,0.9239431,1
3232257838,50928,167840013,7680,3,78,71.4548,1.7775,2.5027,3.2776,6.1977,0.4631,0.962825455,0.962825455,0.695417256,0.962825455,0.962825455,0.9628255,1
3232257838,50925,3232258764,7680,1,40,3.7008,0.5132,5.4545,0.257,0.1028,2.3,0.730775286,0.730775286,0.657818493,0.730775286,0.730775286,0.7307753,0
3232257838,50928,167840013,7680,1,40,3.8274,0.5132,81.0093,0.1094,2.9181,0.0553,0.905414649,0.905414649,0.997492702,0.905414649,0.905414649,0.9054146,1
3232257838,50925,3232258764,7680,1,40,0.2146,3.2776,0.1504,0.1073,0.0622,2.3,0.777964911,0.777964911,0.742823612,0.777964911,0.777964911,0.7779649,0
3232257838,50928,167840013,7680,1,40,4.073,3.3982,27.4079,1.7593,1,0.5893,0.742823622,0.742823622,1,0.742823622,0.742823622,0.7428236,0
3232257838,50924,3232258757,7680,3,67,19.4317,1.7953,30.7851,0.1284,2.9181,0.0916,0.968513648,0.968513648,0.850207631,0.968513648,0.968513648,0.9685136,1
3232257838,51118,150963582,80,1,40,3.7008,5.2163,10.4015,1.6602,2.9181,2.3,0.867733578,0.867733578,0.956761408,0.867733578,0.867733578,0.8677336,1
3232257838,51100,167840062,7680,3,202,1,0.5132,0.3748,5.2173,2.9181,2.3,0.677970857,0.677970857,0.958201569,0.677970857,0.677970857,0.6779709,0
3232257838,51100,167840062,7680,1,40,15.0292,7.5098,2.0043,0.8343,11.8047,0.0553,0.858619566,0.858619566,0.705505356,0.858619566,0.858619566,0.8586196,1
3232257838,51102,3236292848,80,1,40,3.9393,0.2254,1,1.8098,3.5651,4.4617,0.777964974,0.777964974,0.733206091,0.777964974,0.777964974,0.777965,0
3232257838,51102,3236292848,80,3,202,0.0728,0.5132,14.7544,0.0705,70.0987,0.5926,0.993397583,0.993397583,0.974792384,0.993397583,0.993397583,0.9933976,1
3232257838,51100,167840062,7680,3,56,3.5122,5.1897,0.5958,0.1411,68.7517,0.5769,0.888280066,0.888280066,0.93502974,0.888280066,0.888280066,0.8882801,1
3232257838,50931,167840005,7680,3,56,71.4548,5.1305,74.5697,0.5492,68.417,0.5769,0.888280221,0.888280221,0.923943102,0.888280221,0.888280221,0.8882802,1
3232257838,50931,167840005,7680,3,202,3.7008,3.5096,74.9191,0.1201,0.133,13.85,0.986681704,0.986681704,0.991999454,0.986681704,0.986681704,0.9866817,1
3232257838,50930,167840007,7680,3,67,1,0.2019,9.351,0.1043,0.013,13.9379,0.991512894,0.991512894,0.989566373,0.991512894,0.991512894,0.9915129,1
3232257838,50929,167840012,7680,3,201,1.1317,0.1059,4.6691,4.3185,18.1488,0.3814,0.736740897,0.736740897,0.673745392,0.736740897,0.736740897,0.7367409,0
3232257838,51102,3236292848,80,1,40,10.5,0.0787,8.22,0.1029,1,13.9379,0.952712779,0.952712779,0.992527815,0.952712779,0.952712779,0.9527128,1
3232257838,51100,167840062,7680,1,40,71.4548,1.7019,0.5493,0.7081,2.611,13.9379,0.977635504,0.977635504,0.77796491,0.977635504,0.977635504,0.9776355,1
3232257838,50930,167840007,7680,1,40,3.7008,1.5299,1,2.6819,2.9181,0.6562,0.777964911,0.777964911,0.831967072,0.777964911,0.777964911,0.7779649,0
3232257838,51116,150044798,80,3,328,0.0599,0.5132,0.3235,5.1305,2.9181,13.85,0.261400481,0.261400481,0.958566465,0.261400481,0.261400481,0.2614005,0
3232257838,50929,167840012,7680,1,40,12.5909,0.1082,1,3.3982,8.6994,0.5769,0.716167727,0.716167727,0.998534678,0.716167727,0.716167727,0.7161677,0
3232257838,51119,150044798,80,1,40,0.7363,5.2428,1,0.0511,4.52,1,0.953500996,0.953500996,0.979593699,0.953500996,0.953500996,0.953501,1
3232257838,51100,167840062,7680,1,49,0.4444,5.1898,0.1363,0.5132,0.9226,13.9379,0.742823622,0.742823622,0.77796496,0.742823622,0.742823622,0.7428236,0
3232257838,50930,167840007,7680,1,40,0.8687,0.5132,5.4842,0.1518,0.4466,0.4488,0.742823613,0.742823613,0.942425585,0.742823613,0.742823613,0.7428236,0
3232257838,51100,167840062,7680,1,52,3.7008,0.5492,14.7544,1.5488,0.7117,0.2306,0.974792388,0.974792388,0.902827424,0.974792388,0.974792388,0.9747924,1
3232257838,51100,167840062,7680,3,201,6.451,1.7454,0.1362,1.516,0.3069,2.3,0.986681699,0.986681699,0.994181949,0.986681699,0.986681699,0.9866817,1
3232257838,50930,167840007,7680,1,52,3.7008,0.1458,1,0.1823,2.9181,13.9379,0.950103864,0.950103864,0.953500991,0.950103864,0.950103864,0.9501039,1
3232257838,50928,167840013,7680,3,78,11.5262,0.8992,15.1953,3.2776,4.0793,0.9618,0.788617818,0.788617818,0.999903388,0.788617818,0.788617818,0.7886178,0
3232257838,50931,167840005,7680,3,201,72.4834,3.7122,0.5743,10.4353,0.0508,7.9434,0.872694162,0.872694162,0.119258905,0.872694162,0.872694162,0.8726942,0
3232257838,51100,167840062,7680,3,201,3.7008,0.5132,0.1642,7.5098,18.1488,0.6651,0.985733627,0.985733627,0.976798761,0.985733627,0.985733627,0.9857336,1
3232257838,51100,167840062,7680,1,40,71.4548,1.6264,75.6203,0.5132,0.3066,0.1423,0.74282361,0.74282361,0.820644865,0.74282361,0.74282361,0.7428236,0
3232257838,51100,167840062,7680,2,40,23.1476,5.157,74.5734,1.685,0.548,0.7454,0.990735824,0.990735824,0.983838082,0.990735824,0.990735824,0.9907358,1
3232257838,50928,167840013,7680,1,40,0.3386,3.2969,75.2729,1.7617,13.5279,1,0.742823623,0.742823623,0.227658144,0.742823623,0.742823623,0.7428236,0
3232257838,50929,167840012,7680,1,40,2.4797,5.1564,74.2734,0.1549,1,17.5625,0.989566376,0.989566376,0.992527815,0.989566376,0.989566376,0.9895664,1
3232257838,50929,167840012,7680,1,40,3.7008,0.5132,1,0.0869,1,2.44,0.912053151,0.912053151,0.959801997,0.912053151,0.912053151,0.9120532,1
3232257838,50929,167840012,7680,1,40,1.5899,0.043,4.5693,1.6818,8.0215,1.526,0.777964975,0.777964975,0.739135462,0.777964975,0.777964975,0.777965,0
3232257838,50929,167840012,7680,3,201,23.1476,5.1626,5.5041,0.1004,0.1419,1,0.986681698,0.986681698,0.873470617,0.986681698,0.986681698,0.9866817,1
3232257838,50925,3232258764,7680,3,201,1,4.3871,14.7544,0.7405,68.417,0.5769,0.985733629,0.985733629,1,0.985733629,0.985733629,0.9857336,1
3232257838,51102,3236292848,80,1,40,0.2285,0.9072,74.9191,5.208,2.5377,0.1298,0.952712779,0.952712779,0.902667144,0.952712779,0.952712779,0.9527128,1
3232257838,50931,167840005,7680,3,78,71.4548,1.8425,0.9096,0.1797,13.1905,0.0617,0.786563871,0.786563871,0.968513655,0.786563871,0.786563871,0.7865639,0
3232257838,50930,167840007,7680,1,40,0.2053,0.8435,5.4545,4.2057,1,0.0712,0.974792395,0.974792395,0.78834028,0.974792395,0.974792395,0.9747924,1
3232257838,50925,3232258764,7680,1,40,1.7789,5.1559,0.2034,0.5132,0.0805,1.526,0.956761408,0.956761408,0.976332999,0.956761408,0.956761408,0.9567614,1
3232257838,50924,3232258757,7680,1,40,1,0.5132,1,1.8098,2.9675,2.3,0.716124884,0.716124884,0.71614158,0.716124884,0.716124884,0.7161249,0
3232257838,50925,3232258764,7680,1,40,11.4084,3.9671,1.5153,7.5098,70.0987,2.3,0.999237897,0.999237897,0.940012235,0.999237897,0.999237897,0.9992379,1
3232257838,50924,3232258757,7680,3,201,0.206,5.139,1,0.5132,0.0869,0.7069,0.824300963,0.824300963,0.867730612,0.824300963,0.824300963,0.824301,0
3232257838,50925,3232258764,7680,3,202,1.5751,0.5132,2.3047,1.802,1.4409,7.3952,0.820644865,0.820644865,0.991512894,0.820644865,0.820644865,0.8206449,0
3232257838,50924,3232258757,7680,1,40,3.7008,0.6898,0.1269,0.7013,0.5361,1.8149,0.983838082,0.983838082,0.838453275,0.983838082,0.983838082,0.9838381,1
3232257838,50925,3232258764,7680,2,40,11.4084,5.2095,12.8941,0.1166,1,2.3,0.968513657,0.968513657,0.99073582,0.968513657,0.968513657,0.9685137,1
3232257838,50924,3232258757,7680,1,52,0.1077,0.1059,30.7851,3.0862,68.417,0.1053,0.743318773,0.743318773,0.991512894,0.743318773,0.743318773,0.7433188,0
3232257838,50924,3232258757,7680,1,52,11.4084,1.7241,4.7483,7.5098,0.7146,0.0533,0.777964924,0.777964924,0.774851925,0.777964924,0.777964924,0.7779649,0
3232257838,50924,3232258757,7680,1,40,3.7008,0.1385,14.7544,0.5132,0.1236,2.3,0.742823622,0.742823622,0.78264076,0.742823622,0.742823622,0.7428236,0
3232257838,50921,3232240699,7680,1,40,1.7404,1.9161,15.9379,0.5132,0.7265,0.0551,0.742823611,0.742823611,0.7937091,0.742823611,0.742823611,0.7428236,0
3232257838,50929,167840012,7680,1,40,0.0632,3.2776,15.1953,1.6557,0.5521,0.2122,0.99853481,0.99853481,0.742823612,0.99853481,0.99853481,0.9985348,1
3232257838,51100,167840062,7680,1,40,3.051,0.1615,4.746,1.8114,1,0.9618,0.70305828,0.70305828,0.787130753,0.70305828,0.70305828,0.7030583,0
3232257838,50931,167840005,7680,1,40,1,0.1799,0.1461,1.6675,68.417,1,0.989458303,0.989458303,0.714433249,0.989458303,0.989458303,0.9894583,1
3232257838,50929,167840012,7680,1,40,3.7008,0.5132,0.7475,7.5098,0.6196,0.2287,0.690509383,0.690509383,0.864673139,0.690509383,0.690509383,0.6905094,0
3232257838,51100,167840062,7680,1,40,6.1252,7.5098,0.925,0.3854,0.3041,0.3012,1,1,0.997472744,1,1,1,1
3232257838,51100,167840062,7680,1,40,8.5124,0.6509,2.3174,1.6557,68.417,0.9363,1,1,0.828774884,1,1,1,1
3232257838,51100,167840062,7680,1,40,72.4834,0.1524,75.6203,3.3982,3.7957,0.8797,0.743401376,0.743401376,0.956761408,0.743401376,0.743401376,0.7434014,0
3232257838,50928,167840013,7680,1,40,11.4084,1.6991,74.5697,7.5098,0.8637,2.3,0.742823615,0.742823615,0.76588988,0.742823615,0.742823615,0.7428236,0
3232257838,51100,167840062,7680,3,328,3.7008,5.2147,4.8134,0.5132,1,7.3952,0.984100933,0.984100933,0.350429776,0.984100933,0.984100933,0.9841009,1
3232257838,50930,167840007,7680,1,40,3.7008,5.1813,1.0051,0.1258,70.4375,0.5918,0.956803398,0.956803398,0.834488532,0.956803398,0.956803398,0.9568034,1
3232257838,50930,167840007,7680,1,52,1,1.2224,0.3824,3.3982,1.2154,0.9618,0.741551043,0.741551043,0.777964911,0.741551043,0.741551043,0.741551,0
3232257838,50921,3232240699,7680,1,52,1,5.208,5.5338,5.2173,2.9181,2.3,0.953501191,0.953501191,0.743798242,0.953501191,0.953501191,0.9535012,1
3232257838,50921,3232240699,7680,1,52,71.7969,0.2278,74.9191,5.1928,68.417,0.5769,0.984013293,0.984013293,1,0.984013293,0.984013293,0.9840133,1
3232257838,50921,3232240699,7680,1,40,0.074,0.169,1,0.2426,1,1,0.714433249,0.714433249,0.677764384,0.714433249,0.714433249,0.7144332,0
3232257838,50931,167840005,7680,3,89,71.4548,5.2002,3.6524,1.5625,0.7329,0.5769,0.864673139,0.864673139,0.988899877,0.864673139,0.864673139,0.8646731,1
3232257838,50921,3232240699,7680,1,40,1.1501,3.2776,0.2861,0.1486,0.4672,0.3012,0.739135462,0.739135462,0.720789697,0.739135462,0.739135462,0.7391355,0
3232257838,50929,167840012,7680,3,78,1,0.9276,1,2.6329,3.2705,1,0.788617818,0.788617818,0.777964924,0.788617818,0.788617818,0.7886178,0
3232257838,50921,3232240699,7680,3,78,1.7404,0.1546,1,0.1262,8.6994,7.3952,1,1,0.612055516,1,1,1,1
3232257838,50928,167840013,7680,3,201,3.7008,0.5132,0.3225,0.1142,18.1488,7.3952,0.994038519,0.994038519,0.723365175,0.994038519,0.994038519,0.9940385,1
3232257838,50929,167840012,7680,3,202,12.5909,0.1049,76.6781,3.528,1,13.85,0.986681698,0.986681698,0.986681698,0.986681698,0.986681698,0.9866817,1
3232257838,50931,167840005,7680,3,202,71.4548,0.1946,2.8082,0.136,0.5361,0.944,0.976433248,0.976433248,0.742823613,0.976433248,0.976433248,0.9764332,1
3232257838,50928,167840013,7680,1,40,11.4084,7.5098,1,1.5625,2.611,2.3,0.850207739,0.850207739,0.739326479,0.850207739,0.850207739,0.8502077,1
3232257838,50931,167840005,7680,1,40,3.7008,1.5414,1,0.5132,2.9181,13.9379,0.705505275,0.705505275,1,0.705505275,0.705505275,0.7055053,0
3232257838,50929,167840012,7680,1,40,11.0276,0.3267,5.9403,1.5503,68.417,0.5769,0.743754362,0.743754362,0.997182465,0.743754362,0.743754362,0.7437544,0
3232257838,50928,167840013,7680,1,40,1,3.9671,12.8941,5.1813,18.1488,2.3,0.95271278,0.95271278,0.991415635,0.95271278,0.95271278,0.9527128,1
3232257838,50931,167840005,7680,3,56,4.4521,3.6367,4.8819,0.1707,1,13.9379,0.96946284,0.96946284,0.976852542,0.96946284,0.96946284,0.9694628,1
3232257838,50928,167840013,7680,3,78,1,0.5132,0.3876,0.112,2.9181,2.3,1,1,0.697687153,1,1,1,1
3232257838,50931,167840005,7680,1,40,11.0276,3.0059,2.3174,0.5132,68.7517,0.5769,0.173702957,0.173702957,0.744093502,0.173702957,0.173702957,0.173703,0
3232257838,50931,167840005,7680,1,40,11.0276,0.5132,5.4545,0.1946,7.8855,0.5769,0.956761408,0.956761408,1,0.956761408,0.956761408,0.9567614,1
3232257838,50925,3232258764,7680,3,201,1.5751,3.2776,12.8941,0.1577,1,13.9379,0.818045354,0.818045354,0.228448486,0.818045354,0.818045354,0.8180454,0
3232257838,50925,3232258764,7680,3,202,3.7008,5.1672,75.2729,0.5132,2.9181,0.4168,0.677764384,0.677764384,0.989458301,0.677764384,0.677764384,0.6777644,0
3232257838,50925,3232258764,7680,1,40,12.5909,5.1625,0.9368,1.7454,1,2.3,0.742823613,0.742823613,0.998534663,0.742823613,0.742823613,0.7428236,0
3232257838,50928,167840013,7680,1,40,6.8153,3.9671,0.1121,7.5098,2.8051,7.3952,0.716958736,0.716958736,0.986454428,0.716958736,0.716958736,0.7169587,0
3232257838,50928,167840013,7680,1,40,2.3883,0.1163,5.9403,1.7414,68.417,0.5769,0.73354194,0.73354194,0.739326479,0.73354194,0.73354194,0.7335419,0
3232257838,50928,167840013,7680,1,40,11.4084,0.5132,2.4098,5.1892,0.0514,2.3,0.705505305,0.705505305,0.997492477,0.705505305,0.705505305,0.7055053,0
3232257838,50928,167840013,7680,1,40,3.7008,7.5098,0.135,0.5132,1.2165,2.3,0.98401329,0.98401329,0.777965001,0.98401329,0.98401329,0.9840133,1
3232257838,50928,167840013,7680,1,40,2.4797,0.1113,1,0.1874,1,0.8164,0.751964654,0.751964654,0.993216188,0.751964654,0.751964654,0.7519647,0
3232257838,51118,150963582,80,1,40,3.7008,3.2776,1,5.2299,1,6.0816,0.382415724,0.382415724,0.786563821,0.382415724,0.382415724,0.3824157,0
3232257838,51102,3236292848,80,1,40,0.8355,0.3606,11.256,2.2723,0.0339,0.5769,0.690509384,0.690509384,0.817357685,0.690509384,0.690509384,0.6905094,0
3232257838,51102,3236292848,80,1,40,3.7008,3.8862,4.4069,0.9773,0.0805,2.3,0.960416406,0.960416406,0.959801999,0.960416406,0.960416406,0.9604164,1
3232257838,51118,150963582,80,1,40,0.3275,0.5132,75.6203,5.1813,4.0793,1,0.821541307,0.821541307,0.786563607,0.821541307,0.821541307,0.8215413,0
3232257838,51119,150044798,80,1,40,0.4264,0.136,76.3247,3.2776,0.0858,0.0093,0.903285458,0.903285458,0.995234508,0.903285458,0.903285458,0.9032855,1
3232257838,51119,150044798,80,1,40,1,0.5132,5.4545,0.5132,0.7275,3.8369,0.997692526,0.997692526,0.831967072,0.997692526,0.997692526,0.9976925,1
3232257838,51102,3236292848,80,1,40,0.1103,0.1496,1,0.0919,0.0902,0.5893,0.916139466,0.916139466,0.995451426,0.916139466,0.916139466,0.9161395,1
3232257838,50931,167840005,7680,1,40,0.0972,5.1813,75.6203,3.2776,1,7.3952,0.804568978,0.804568978,0.994215647,0.804568978,0.804568978,0.804569,0
3232257838,51102,3236292848,80,1,40,0.7222,5.1897,30.7851,0.5132,0.0779,3.3294,0.999999805,0.999999805,0.744336306,0.999999805,0.999999805,0.9999998,1
3232257838,51100,167840062,7680,1,40,12.5909,0.0895,1,0.5132,70.4375,1.6612,0.742823614,0.742823614,0.26065296,0.742823614,0.742823614,0.7428236,0
3232257838,50928,167840013,7680,3,78,0.1159,0.5893,12.8941,0.0764,0.1186,0.0553,0.831531458,0.831531458,0.173979405,0.831531458,0.831531458,0.8315315,0
3232257838,51100,167840062,7680,1,40,0.0333,0.2024,27.4079,0.5132,1,1,0.873069255,0.873069255,0.975180831,0.873069255,0.873069255,0.8730693,1
3232257838,51100,167840062,7680,3,328,3.7008,0.1729,0.2829,0.1351,69.4236,0.0434,0.350429777,0.350429777,0.777964989,0.350429777,0.350429777,0.3504298,0
3232257838,50928,167840013,7680,1,40,0.0333,5.1633,30.7851,1.9161,1,1,0.777965073,0.777965073,0.99959056,0.777965073,0.777965073,0.7779651,0
3232257838,51100,167840062,7680,1,40,3.7008,0.1619,1,9.3783,69.4236,0.0607,0.99853481,0.99853481,0.814960291,0.99853481,0.99853481,0.9985348,1
3232257838,50929,167840012,7680,3,201,23.1476,0.088,2.0043,1.6876,0.0703,1,0.817357704,0.817357704,0.893931513,0.817357704,0.817357704,0.8173577,0
3232257838,50930,167840007,7680,1,40,3.7008,0.1325,14.668,1.4788,4.0984,1.526,0.999999627,0.999999627,0.821521702,0.999999627,0.999999627,0.9999996,1
3232257838,51100,167840062,7680,1,40,1,0.1459,5.7123,2.072,4.0768,1,0.998568233,0.998568233,0.705505277,0.998568233,0.998568233,0.9985682,1
3232257838,50929,167840012,7680,1,40,0.1195,5.2296,12.8941,3.9671,4.6033,0.9621,0.977583756,0.977583756,1,0.977583756,0.977583756,0.9775838,1
3232257838,50930,167840007,7680,1,40,4.5659,5.1826,5.3067,7.5098,0.0703,1.8149,0.821815505,0.821815505,0.742823608,0.821815505,0.821815505,0.8218155,0
3232257838,50931,167840005,7680,1,40,8.5124,0.0761,1,7.5098,2.9181,0.2017,0.920060039,0.920060039,0.770725368,0.920060039,0.920060039,0.92006,1
3232257838,51100,167840062,7680,1,40,1,5.2135,1,0.0866,4.0793,0.0719,0.814960301,0.814960301,0.986454428,0.814960301,0.814960301,0.8149603,0
3232257838,50929,167840012,7680,1,40,0.4761,3.9671,1,0.1115,5.7257,1.7032,0.82398097,0.82398097,0.831967072,0.82398097,0.82398097,0.823981,0
3232257838,51100,167840062,7680,3,202,11.0276,0.2058,2.5027,5.563,18.1488,7.3952,0.677967782,0.677967782,0.923943102,0.677967782,0.677967782,0.6779678,0
3232257838,50930,167840007,7680,1,40,73.1732,1.5322,1,2.2322,2.9675,10.1754,0.923943102,0.923943102,0.742823612,0.923943102,0.923943102,0.9239431,1
3232257838,50931,167840005,7680,1,40,3.7008,0.1089,299,7.5098,13.1905,2.3,0.73932648,0.73932648,0.850180469,0.73932648,0.73932648,0.7393265,0
3232257838,50928,167840013,7680,1,40,6.451,0.5132,0.1479,0.1735,8.6994,0.5769,0.71614158,0.71614158,0.909946098,0.71614158,0.71614158,0.7161416,0
3232257838,51100,167840062,7680,1,40,0.1195,4.3511,76.3247,3.3982,18.1488,1,0.742823612,0.742823612,0.824300963,0.742823612,0.742823612,0.7428236,0
3232257838,50928,167840013,7680,1,40,72.4834,7.5098,74.5697,0.14,0.5432,0.5459,0.977534598,0.977534598,0.953501191,0.977534598,0.977534598,0.9775346,1
3232257838,51100,167840062,7680,1,40,7.856,3.0862,2.1179,7.5098,13.1905,1,0.742823611,0.742823611,1,0.742823611,0.742823611,0.7428236,0
3232257838,50931,167840005,7680,3,201,4.9071,1.7617,76.3247,5.208,5.3667,3.1322,0.985498497,0.985498497,0.742823609,0.985498497,0.985498497,0.9854985,1
3232257838,50930,167840007,7680,3,202,12.5909,0.5132,14.7544,1.7499,8.0642,13.9379,0.831967072,0.831967072,0.99931901,0.831967072,0.831967072,0.8319671,0
3232257838,50928,167840013,7680,1,40,72.1398,0.1874,1,0.8659,4.0793,3.5403,1,1,0.742823612,1,1,1,1
3232257838,51100,167840062,7680,1,40,1.3096,0.1648,0.1255,0.132,68.417,0.8797,0.766910884,0.766910884,0.99924029,0.766910884,0.766910884,0.7669109,0
3232257838,51100,167840062,7680,1,40,4.0121,1.5642,1,1.7608,70.0987,0.2636,0.774681791,0.774681791,0.702037334,0.774681791,0.774681791,0.7746818,0
3232257838,50930,167840007,7680,1,40,6.451,7.5098,5.4545,0.1873,70.0987,1,0.977635504,0.977635504,0.098381247,0.977635504,0.977635504,0.9776355,1
3232257838,50925,3232258764,7680,1,40,23.1476,0.8015,1,0.5901,4.0793,1.8149,1,1,1,1,1,1,1
3232257838,50925,3232258764,7680,1,40,0.3057,0.5132,26.4719,0.2301,13.1905,0.8164,0.958252747,0.958252747,0.958566465,0.958252747,0.958252747,0.9582527,1
3232257838,50924,3232258757,7680,1,40,73.1732,0.2115,5.9403,0.0795,0.7117,2.3,0.857614727,0.857614727,0.98298379,0.857614727,0.857614727,0.8576147,1
3232257838,50925,3232258764,7680,1,40,11.4084,0.0605,0.2906,0.5132,9.0656,1,0.74282361,0.74282361,0.705505298,0.74282361,0.74282361,0.7428236,0
3232257838,50929,167840012,7680,1,49,2.4797,1.6875,14.7544,5.162,18.1488,13.9379,1,1,0.520236248,1,1,1,1
3232257838,50929,167840012,7680,1,40,0.3267,0.1094,5.5041,1.5503,18.1488,0.2017,0.910060809,0.910060809,0.742823612,0.910060809,0.910060809,0.9100608,1
3232257838,50929,167840012,7680,1,40,1,0.1375,0.179,1.7019,2.9181,7.0649,0.998534663,0.998534663,0.999999728,0.998534663,0.998534663,0.9985347,1
3232257838,50925,3232258764,7680,1,40,0.1236,7.5098,5.0911,0.2208,2.9181,7.0649,0.716167701,0.716167701,0.823931959,0.716167701,0.716167701,0.7161677,0
3232257838,50925,3232258764,7680,3,202,71.4548,1.8167,1,7.5098,1,1,0.677893952,0.677893952,0.788513391,0.677893952,0.677893952,0.677894,0
3232257838,50930,167840007,7680,1,40,72.8279,0.5132,74.9191,0.5132,4.926,0.9618,0.739135461,0.739135461,0.888280221,0.739135461,0.739135461,0.7391355,0
3232257838,50930,167840007,7680,3,78,0.3267,3.3408,0.3306,0.5132,6.6963,13.9379,0.909941018,0.909941018,0.742823622,0.909941018,0.909941018,0.909941,1
3232257838,50925,3232258764,7680,1,40,23.1476,5.2095,0.1436,0.5132,18.1488,0.2636,0.867246883,0.867246883,0.90480791,0.867246883,0.867246883,0.8672469,1
3232257838,50925,3232258764,7680,1,40,4.8662,0.11,8.22,0.1007,0.0844,1,0.690509373,0.690509373,0.999829292,0.690509373,0.690509373,0.6905094,0
3232257838,50925,3232258764,7680,1,40,73.1732,0.0749,0.1842,0.0808,13.5279,13.9379,0.997492701,0.997492701,0.999954846,0.997492701,0.997492701,0.9974927,1
3232257838,50929,167840012,7680,1,40,1,0.5132,1,0.5132,1,1,0.956761404,0.956761404,0.812934713,0.956761404,0.956761404,0.9567614,1
3232257838,51100,167840062,7680,3,201,1,3.2776,1,0.3267,0.0757,10,0.818045354,0.818045354,0.956761408,0.818045354,0.818045354,0.8180454,0
3232257838,50931,167840005,7680,3,201,3.7008,4.3871,0.7253,0.5132,2.9181,0.2017,0.821044011,0.821044011,0.873470566,0.821044011,0.821044011,0.821044,0
3232257838,50929,167840012,7680,1,40,3.7008,0.0862,0.8232,0.5132,68.417,2.435,0.962631378,0.962631378,0.99073582,0.962631378,0.962631378,0.9626314,1
